Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2017,2017,kg/ha,763.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2018,2018,ha,85425,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2018,2018,kg/ha,472.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2019,2019,ha,14419,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2019,2019,kg/ha,583.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2020,2020,ha,13721,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2020,2020,kg/ha,299.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2021,2021,ha,8466,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2021,2021,kg/ha,795.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2022,2022,ha,15420,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2022,2022,kg/ha,260.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Sorghum,2023,2023,ha,16965,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Sorghum,2023,2023,kg/ha,535.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1961,1961,ha,66532,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1961,1961,kg/ha,864.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1962,1962,ha,70000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1962,1962,kg/ha,785.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1963,1963,ha,70000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1963,1963,kg/ha,785.7,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1964,1964,ha,70000,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1964,1964,kg/ha,771.4,E,Estimated value,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1965,1965,ha,69800,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1965,1965,kg/ha,716.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1966,1966,ha,71200,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1966,1966,kg/ha,814.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1967,1967,ha,73400,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1967,1967,kg/ha,681.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1968,1968,ha,82700,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1968,1968,kg/ha,650.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1969,1969,ha,95200,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1969,1969,kg/ha,627.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1970,1970,ha,87724,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1970,1970,kg/ha,656.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1971,1971,ha,95030,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1971,1971,kg/ha,609.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1972,1972,ha,106392,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1972,1972,kg/ha,225.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1973,1973,ha,75000,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1973,1973,kg/ha,480,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1974,1974,ha,76592,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1974,1974,kg/ha,744.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1975,1975,ha,55118,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1975,1975,kg/ha,822.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1976,1976,ha,55872,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1976,1976,kg/ha,799,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1977,1977,ha,41676,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1977,1977,kg/ha,1472.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1978,1978,ha,42610,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1978,1978,kg/ha,1359,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1979,1979,ha,35307,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1979,1979,kg/ha,952.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1980,1980,ha,28952,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1980,1980,kg/ha,973.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1981,1981,ha,19932,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1981,1981,kg/ha,852.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1982,1982,ha,23894,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1982,1982,kg/ha,605.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1983,1983,ha,29004,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1983,1983,kg/ha,510.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1984,1984,ha,29513,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1984,1984,kg/ha,580.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1985,1985,ha,36270,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1985,1985,kg/ha,508.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1986,1986,ha,19028,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1986,1986,kg/ha,578.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1987,1987,ha,27603,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1987,1987,kg/ha,671.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1988,1988,ha,29904,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1988,1988,kg/ha,643.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1989,1989,ha,43650,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1989,1989,kg/ha,680.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1990,1990,ha,40851,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1990,1990,kg/ha,811.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1991,1991,ha,34933,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1991,1991,kg/ha,195.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1992,1992,ha,13816,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1992,1992,kg/ha,858,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1993,1993,ha,11088,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1993,1993,kg/ha,733,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1994,1994,ha,28472,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1994,1994,kg/ha,419.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1995,1995,ha,17195,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1995,1995,kg/ha,616.6,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1996,1996,ha,22186,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1996,1996,kg/ha,1410.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1997,1997,ha,20700,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1997,1997,kg/ha,1629.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1998,1998,ha,20014,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1998,1998,kg/ha,1481,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,1999,1999,ha,20880,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,1999,1999,kg/ha,738.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2000,2000,ha,23744,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2000,2000,kg/ha,654.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2001,2001,ha,24740,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2001,2001,kg/ha,2051.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2002,2002,ha,36599,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2002,2002,kg/ha,717.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2003,2003,ha,37092,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2003,2003,kg/ha,587.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2004,2004,ha,25335,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2004,2004,kg/ha,640.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2005,2005,ha,19072,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2005,2005,kg/ha,723.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2006,2006,ha,18345,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2006,2006,kg/ha,360.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2007,2007,ha,15774,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2007,2007,kg/ha,200.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2008,2008,ha,20525,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2008,2008,kg/ha,131.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2009,2009,ha,26493,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2009,2009,kg/ha,230.2,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2010,2010,ha,13693,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2010,2010,kg/ha,1469.3,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2011,2011,ha,20136,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2011,2011,kg/ha,996.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2012,2012,ha,12170,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2012,2012,kg/ha,864.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2013,2013,ha,10913,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2013,2013,kg/ha,1234.5,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2014,2014,ha,13832,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2014,2014,kg/ha,910.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2015,2015,ha,8317,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2015,2015,kg/ha,849.9,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2016,2016,ha,7900,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2016,2016,kg/ha,593.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2017,2017,ha,6843,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2017,2017,kg/ha,1293.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2018,2018,ha,7427,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2018,2018,kg/ha,939.1,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2019,2019,ha,2292,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2019,2019,kg/ha,624.8,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2020,2020,ha,2875,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2020,2020,kg/ha,697,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2021,2021,ha,5191,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2021,2021,kg/ha,461.4,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2022,2022,ha,7036,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2022,2022,kg/ha,810.7,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5312,Area harvested,115,Wheat,2023,2023,ha,10639,A,Official figure,
QCL,Crops and livestock products,426,Lesotho,5412,Yield,115,Wheat,2023,2023,kg/ha,598.4,A,Official figure,
